 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11748047;"Taller de ajedrez";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-09-19 00:00:00.0";"2023-06-30 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=24a0acae7dfa2810VgnVCM2000001f4a900aRCRD";"Taller de ajedrez (Club Manila Estrellas)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4bfacae7dfa2810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aab225880cd6e710VgnVCM2000001f4a900aRCRD";"Espacio Cultural Núñez de Balboa, 40 (Salamanca)";"1";"CALLE";"NUÑEZ DE BALBOA";"40";"SALAMANCA";"RECOLETOS";"28001";"442103";"4475356";"40.426826159507435";"-3.6825349481985135";"/contenido/actividades/ActividadesDeportivas/Ajedrez";"";
11497744;"Taller de alemán";"";"1";"1";"L,M,X";"";"2022-09-26 00:00:00.0";"2023-06-28 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=09ac7c148629c710VgnVCM1000001d4a900aRCRD";"Taller de alemán";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0fb7c148629c710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Ángel González (Latina)";"1,6";"CALLE";"GRANJA DE TORREHERMOSA";"1";"LATINA";"ALUCHE";"28024";"434954";"4472113";"40.397074625115906";"-3.7664885474841556";"/contenido/actividades/CursosTalleres";"";
11933202;"Taller de cómic";"";"1";"1";"J";"";"2023-03-02 00:00:00.0";"2023-03-30 23:59:00.0";"18:00";"¿Cuáles son tus mangas y cómics favoritos? Vente a crear tu propia historia y tus propios personajes para que vivan aventuras de todo tipo a través de las viñetas.  Talleres de cómic en los que se explicarán que tipos de éstos existen, qué se necesita para hacer uno y herramientas para todos los niveles. Un medio lleno de posibilidades abierto para todos los públicos donde expresarte contando tus historietas favoritas.   Fecha y hora de celebración: Todos los jueves de 18 a 19 horas.  Periodo de inscripción: Hasta completar plazas. https://bit.ly/inscripcionactividad   Plazas:? 15";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c2f6740768e56810VgnVCM2000001f4a900aRCRD";"Actividades en el centro juvenil 'Pipo Velasco'. Marzo 2023";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c51286a42b56810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0d2795e39a36810VgnVCM2000001f4a900aRCRD";"Centro Juvenil Pipo Velasco (Usera)";"1";"CALLE";"AVENA";"5";"USERA";"ZOFIO";"28026";"439248";"4469889";"40.37738097077752";"-3.715659887802671";"/contenido/actividades/DanzaBaile/FolcloreEtnica";"/usuario/Jovenes";
11933039;"Taller de creación colectiva";"";"1";"1";"X,D";"8/3/2023;22/3/2023;12/3/2023;";"2023-03-01 00:00:00.0";"2023-03-29 23:59:00.0";"12:00";"Taller de teatro contemporáneo. Partiendo de cero, de la nada sobre un contexto, un tema. Nos reuniremos como si fuéramos una compañía de teatro. Un proceso que será totalmente activo para las y los participantes. Aunque se trabaje a partir de unas premisas escénicas, el desarrollo del trabajo se nutrirá principalmente de las iniciativas que las y los participantes aporten.     Fecha y hora de celebración: Miércoles 1, 15 y 29 y domingos 5 y 19 de 12 a 13 horas  Periodo de inscripción: hasta completar plazas. https://bit.ly/inscripcionactividad   Plazas: 15";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=23e1740768e56810VgnVCM2000001f4a900aRCRD";"Actividades en el centro juvenil 'Pipo Velasco'. Marzo 2023";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c51286a42b56810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0d2795e39a36810VgnVCM2000001f4a900aRCRD";"Centro Juvenil Pipo Velasco (Usera)";"1";"CALLE";"AVENA";"5";"USERA";"ZOFIO";"28026";"439248";"4469889";"40.37738097077752";"-3.715659887802671";"/contenido/actividades/DanzaBaile/FolcloreEtnica";"/usuario/Jovenes";
11961309;"Taller de creación literaria";"";"1";"1";"L,M,X,J,V,S,D";"";"2023-03-22 00:00:00.0";"2023-03-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ab41fb6669e6810VgnVCM2000001f4a900aRCRD";"Taller de creación literaria por la mañana";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=33fd3981860e6810VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CursosTalleres";"";
11966497;"Taller de creación literaria por la tarde";"";"1";"1";"L,M,X,J,V,S,D";"";"2023-03-22 00:00:00.0";"2023-03-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=af8c742389907810VgnVCM1000001d4a900aRCRD";"Taller de creación literaria por la tarde";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec91717788407810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CursosTalleres";"";
11965572;"Taller de danza africana";"";"1";"0";"";"";"2023-04-15 00:00:00.0";"2023-04-15 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2ce971d5f807810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07f63190712b1110VgnVCM1000000b205a0aRCRD";"Centro Cultural Ciudad Pegaso (San Blas - Canillejas)";"1";"AVENIDA";"SÉPTIMA";"11";"SAN BLAS-CANILLEJAS";"REJAS";"28022";"449282";"4477702";"40.448428925762634";"-3.5980969888187393";"/contenido/actividades/CursosTalleres";"";
11965573;"Taller de danza africana";"";"1";"0";"";"";"2023-04-29 00:00:00.0";"2023-04-29 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=42ee971d5f807810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07f63190712b1110VgnVCM1000000b205a0aRCRD";"Centro Cultural Ciudad Pegaso (San Blas - Canillejas)";"1";"AVENIDA";"SÉPTIMA";"11";"SAN BLAS-CANILLEJAS";"REJAS";"28022";"449282";"4477702";"40.448428925762634";"-3.5980969888187393";"/contenido/actividades/CursosTalleres";"";
11933580;"Taller de dibujo e ilustración.";"";"1";"1";"L";"";"2023-03-06 00:00:00.0";"2023-03-27 23:59:00.0";"17:00";"Iniciación al maravilloso mundo del dibujo. si quieres mejorar tu técnica para poder dibujar cualquier cosa que te imagines, ¡vente y aprende! Y si siempre te ha llamado la atención el mundo de la ilustración vente y aprende diferentes técnicas, diseña carteles, haz ilustraciones literarias, aprende composición y deja volar tu creatividad.   Fecha y hora de celebración: Todos los lunes de 17:00-18:00h  Periodo de inscripción: Hasta completar plazas. https://bit.ly/inscripcionactividad   Plazas:? 15";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bddc22a6fe56810VgnVCM2000001f4a900aRCRD";"Actividades en el centro juvenil 'Pipo Velasco'. Marzo 2023";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c51286a42b56810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0d2795e39a36810VgnVCM2000001f4a900aRCRD";"Centro Juvenil Pipo Velasco (Usera)";"1";"CALLE";"AVENA";"5";"USERA";"ZOFIO";"28026";"439248";"4469889";"40.37738097077752";"-3.715659887802671";"/contenido/actividades/DanzaBaile/FolcloreEtnica";"/usuario/Jovenes";
11756649;"Taller de español para extranjeros";"";"1";"1";"M";"";"2022-10-04 00:00:00.0";"2023-06-13 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b7a76d3729f2810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f64c2c6e051c010VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Gloria Fuertes (Barajas)";"1,6";"AVENIDA";"LOGROÑO";"179";"BARAJAS";"CORRALEJOS";"28042";"449661";"4479046";"40.46055947228695";"-3.5937461811785347";"/contenido/actividades/CursosTalleres";"";
11919371;"Taller de gestión de ansiedad y estrés";"";"1";"1";"M";"";"2023-02-07 00:00:00.0";"2023-03-28 23:59:00.0";"";"¿Quieres participar en el Taller de afrontamiento de la Ansiedad y el Estrés?.  Taller gratuito de 8 sesiones, a partir del 7 de febrero de 2023, todos los martes, de 10:00 a 12:00 horas. Organiza el Centro Cultural de Hortaleza y el equipo de Psicología, del Centro Madrid Salud de Hortaleza (calle Juan Clemente Nuñez, 3). Interesados llamad para entrevista al teléfono: 917 489 228.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a7d8f6fd20716810VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Cultural Hortaleza";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=11a2acd787eb1610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Hortaleza";"1";"CALLE";"SANTA VIRGILIA";"15";"HORTALEZA";"PINAR DEL REY";"28033";"445579";"4480884";"40.476859845869534";"-3.6420353342333227";"/contenido/actividades/CursosTalleres";"";
11939978;"Taller de Habilidades Sociales: Aprender a Debatir";"";"1";"1";"M";"";"2023-03-07 00:00:00.0";"2023-03-28 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=be20a86a7b876810VgnVCM1000001d4a900aRCRD";"Taller de Habilidades Sociales: Aprender a Debatir";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6484d781b7876810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Bohemios (Villaverde)";"1";"CALLE";"LOS BOHEMIOS";"1";"VILLAVERDE";"LOS ANGELES";"28041";"441066";"4467547";"40.35639654251886";"-3.6940501846610894";"/contenido/actividades/CursosTalleres";"";
11932200;"Taller de huerta ecológica en la temporada de primavera";"";"1";"0";"";"";"2023-03-31 00:00:00.0";"2023-03-31 23:59:00.0";"16:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7bd329b5d6956810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD";"Centro de Educación Ambiental y Cultural Maris Stella (Usera)";"1";"CALLE";"DOCTOR TOLOSA LATOUR";"16";"USERA";"PRADOLONGO";"28026";"440301";"4469524";"40.374166248648216";"-3.7032220308808577";"/contenido/actividades/CursosTalleres";"";
11964601;"Taller de iniciación al Mindfulness";"";"1";"0";"";"";"2023-04-13 00:00:00.0";"2023-04-13 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9945b71fb2407810VgnVCM1000001d4a900aRCRD";"Taller de iniciación al Mindfulness";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=52e3b71fb2407810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5870007f8441f010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Dámaso Alonso (Chamartín)";"1,6";"CALLE";"MANUEL FERRERO";"1";"CHAMARTIN";"CASTILLA";"28036";"441962";"4479867";"40.467453379213175";"-3.6846112774442705";"/contenido/actividades/CursosTalleres";"";
11933618;"Taller de inteligencia emocional";"";"1";"1";"L";"";"2023-03-06 00:00:00.0";"2023-03-27 23:59:00.0";"19:00";"Se habla mucho de la inteligencia emocional, pero ¿sabes qué es? Vente y conocerás los aspectos más importantes y además, podrás aplicarlo para mejorar tu día a día.   Fecha y hora de celebración: Todos los lunes de 19 a 19:45 horas  Periodo de inscripción: Hasta completar plazas. https://bit.ly/inscripcionactividad   Plazas:? 15";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d02fc22a6fe56810VgnVCM2000001f4a900aRCRD";"Actividades en el centro juvenil 'Pipo Velasco'. Marzo 2023";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c51286a42b56810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0d2795e39a36810VgnVCM2000001f4a900aRCRD";"Centro Juvenil Pipo Velasco (Usera)";"1";"CALLE";"AVENA";"5";"USERA";"ZOFIO";"28026";"439248";"4469889";"40.37738097077752";"-3.715659887802671";"/contenido/actividades/DanzaBaile/FolcloreEtnica";"/usuario/Jovenes";
11946730;"Taller de lectura y escritura";"";"1";"1";"M";"";"2023-02-28 00:00:00.0";"2023-04-04 23:59:00.0";"";"Todos los martes a partir del 28 de febrero, de 10:00 a 12:00 horas en el Centro Cultural Hortaleza. Calle Santa Virgilia, 15. Metro: Parque Santa María. Organiza: Centro Madrid Salud Hortaleza Barajas y Centro Cultural Hortaleza. Inscripciones: En el CMS Hortaleza. Tfnos.: 917 489 228 / 917 489 197, o en la calle Juan Clemente Núñez, 3.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6657476964c96810VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural Hortaleza";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=11a2acd787eb1610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Hortaleza";"1";"CALLE";"SANTA VIRGILIA";"15";"HORTALEZA";"PINAR DEL REY";"28033";"445579";"4480884";"40.476859845869534";"-3.6420353342333227";"/contenido/actividades/CursosTalleres";"";
11965357;"Taller de Musicoterapia";"";"1";"1";"M";"";"2023-04-11 00:00:00.0";"2023-04-25 23:59:00.0";"17:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=64c3eb9347807810VgnVCM1000001d4a900aRCRD";"Taller de Musicoterapia";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=17b1eb9347807810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9743d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Ágata (Villaverde)";"1";"CALLE";"DOCTOR MARTIN AREVALO";"2";"VILLAVERDE";"SAN ANDRES";"28021";"442001";"4471735";"40.34636268334182";"-3.708524395897377";"/contenido/actividades/Musica";"/usuario/Niños";
11962171;"Taller de Risoterapia";"";"1";"1";"L,M,X,J,V,S,D";"";"2023-04-18 00:00:00.0";"2023-04-25 23:59:00.0";"17:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=29754ef767ae6810VgnVCM1000001d4a900aRCRD";"Taller de Risoterapia";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c2454ef767ae6810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Bohemios (Villaverde)";"1";"CALLE";"LOS BOHEMIOS";"1";"VILLAVERDE";"LOS ANGELES";"28041";"441066";"4467547";"40.35639654251886";"-3.6940501846610894";"/contenido/actividades/CursosTalleres";"";
11965587;"Taller detective botánico";"";"1";"0";"";"";"2023-06-18 00:00:00.0";"2023-06-18 23:59:00.0";"11:30";"Con esta actividad se darán a conocer las 14 especies arbóreas más emblemáticas del entorno a través del uso de una guía botánica diseñada para tal fin. Se alternará la parte práctica, con juegos y dinámicas de grupo. Taller dirigido a familias con menores a partir de 7 años. Duración estimada: de 11:30 a 13:00 horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7379d972b807810VgnVCM2000001f4a900aRCRD";"Especial familias";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bfd9a5c7db95810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD";"Centro de Educación Ambiental de Casa de Campo";"1";"PARQUE";"CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO)";"";"MONCLOA-ARAVACA";"CASA DE CAMPO";"28011";"437990";"4474399";"40.41789950036311";"-3.7309390858931137";"";"/usuario/Familias";
11965403;"Taller detective botánico";"";"1";"0";"";"";"2023-04-08 00:00:00.0";"2023-04-08 23:59:00.0";"11:30";"Con esta actividad se darán a conocer las 14 especies arbóreas más emblemáticas del entorno a través del uso de una guía botánica diseñada para tal fin. Se alternará la parte práctica, con juegos y dinámicas de grupo. Taller dirigido a familias con menores a partir de 7 años. Duración estimada: de 11:30 a 13:00 horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9658dfeffb807810VgnVCM1000001d4a900aRCRD";"Especial familias";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bfd9a5c7db95810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD";"Centro de Educación Ambiental de Casa de Campo";"1";"PARQUE";"CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO)";"";"MONCLOA-ARAVACA";"CASA DE CAMPO";"28011";"437990";"4474399";"40.41789950036311";"-3.7309390858931137";"";"/usuario/Familias";
10861785;"Taller infantil: Puro teatro";"";"1";"0";"";"";"2023-03-25 00:00:00.0";"2023-03-25 23:59:00.0";"12:00";"Programa Salmerón para niños. Conmemoración Día Internacional de la Mujer. Taller de teatro ideal para explorar técnicas expresivas, pantomima y trabajo en equipo. Conoceremos cómo el rol de la mujer fue cambiando en el teatro, desde su prohibición a participar a transformarse en grandes actrices y directoras como Margarita Xirgu. Edad recomendada: de 6 a 12 años. Aforo limitado. Imprescindible inscripción previa en el teléfono 915 103 751 el viernes anterior de 10 a 13 horas. El menor deberá acudir acompañado de padre, madre o tutor, quien habrá de firmar la ficha de condiciones generales. Asimismo traerán un botellín de agua con su nombre. En el taller participan exclusivamente los menores.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf07f49a21238610VgnVCM2000001f4a900aRCRD";"Actividades infantiles en el Centro Cultural Nicolás Salmerón";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e7d88c37d2ce510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Nicolás Salmerón (Chamartín)";"1";"CALLE";"MANTUANO";"51";"CHAMARTIN";"CIUDAD JARDIN";"28002";"442656";"4477714";"40.44810636195716";"-3.6762309620097398";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
11933407;"Taller Medioambiente";"";"1";"1";"S";"";"2023-03-04 00:00:00.0";"2023-03-25 23:59:00.0";"17:00";"Para los amantes de los animales y los que creen que el medio ambiente necesita gente comprometida y activa para defenderlo, estos talleres no te dejarán indiferente. Este mes conocerás los pájaros más comunes que se encuentran en tu barrio, sus sonidos, cómo moverte en bicicleta por la ciudad, el interesante mundo de las aromáticas, etc.   Fecha y hora de celebración: Todos los sábados de 17 a 18 horas.  Periodo de inscripción: hasta completar aforo  Plazas: ? Aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c67109fd5ce56810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0d2795e39a36810VgnVCM2000001f4a900aRCRD";"Centro Juvenil Pipo Velasco (Usera)";"1";"CALLE";"AVENA";"5";"USERA";"ZOFIO";"28026";"439248";"4469889";"40.37738097077752";"-3.715659887802671";"/contenido/actividades/DanzaBaile/FolcloreEtnica";"/usuario/Jovenes";
11932121;"Taller reutilizando materiales para celebrar el Día Mundial del agua";"";"1";"0";"";"";"2023-03-24 00:00:00.0";"2023-03-24 23:59:00.0";"16:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=afcf29b5d6956810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD";"Centro de Educación Ambiental y Cultural Maris Stella (Usera)";"1";"CALLE";"DOCTOR TOLOSA LATOUR";"16";"USERA";"PRADOLONGO";"28026";"440301";"4469524";"40.374166248648216";"-3.7032220308808577";"/contenido/actividades/CursosTalleres";"";
11782633;"Taller Técnicas de Estudio y Clases de Apoyo";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-10-03 00:00:00.0";"2023-06-12 23:59:00.0";"17:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f89271555463810VgnVCM1000001d4a900aRCRD";"Taller Técnicas de Estudio y Clases de Apoyo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6db3e0196f363810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6cb0085f5181c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Marconi (Villaverde)";"1";"ACCESO";"COLONIA MARCONI";"4";"VILLAVERDE";"SAN ANDRES";"28021";"440472";"4465148";"40.334751832113774";"-3.700809560921597";"/contenido/actividades/ActividadesEscolares";"/usuario/Jovenes,/usuario/EstudianteseInvestigadores";
